pl_name,hostname,gaia_dr3_id,ra,dec,fuvmag,e_fuvmag,nuvmag,e_nuvmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,vmag,e_vmag,bmag,e_bmag,gprimemag,e_gprimemag,rprimemag,e_rprimemag,iprimemag,e_iprimemag,gaiaGmag,e_gaiaGmag,gaiaBPmag,e_gaiaBPmag,gaiaRPmag,e_gaiaRPmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,ymag,e_ymag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag
Kepler-1826 b,Kepler-1826,2129686991453013248,292.7700072,48.8998469,,,,,,,,,,,,,,,,,,,,,,,,,15.64709867144,0.0217423850383808,16.568001474892,0.0557737293289096,14.69482541185,0.0367593353849172,16.9374008178711,0.0021679999772459,15.7456998825073,0.0029160000849515,15.0857000350952,0.0023630000650882,14.7992000579834,0.0024550000671297,14.6337995529175,0.0026370000559836,13.491,0.025,12.84,0.022,12.674,0.027,12.568,0.023,12.577,0.023,12.587,0.256,9.349,
Kepler-1203 b,Kepler-1203,2126343823271448832,292.7734523,44.178088,,,,,,,,,,,,,,,15.555,0.038,16.99,0.013,16.258,0.009,14.945,0.058,14.458,0.066,14.89803395995,0.0177031729943781,15.743420265194,0.0469754813447577,13.99645466714,0.0309150833219133,16.111400604248,0.003614000044763,14.953200340271,0.0011279999744147,14.3837003707886,0.0036619999445974,14.128999710083,0.0022660000249743,13.9867000579834,0.0015810000477358,12.861,0.021,12.191,0.017,12.059,0.022,12.01,0.024,12.077,0.022,12.123,0.229,9.32,
Kepler-1560 b,Kepler-1560,2125880825797124352,292.7846013,43.21601,,,,,,,,,,,,,,,13.556,0.024,14.192,0.026,13.784,0.022,13.371,0.052,13.195,0.075,13.3728847263,0.0196853298477432,13.738616173098,0.039802474994972,12.84308361967,0.0353370850456255,13.7868995666504,0.0066860001534223,13.4010000228882,,13.246000289917,,13.1730003356934,0.0026219999417662,13.1314001083374,0.0028160000219941,12.247,0.021,11.912,0.021,11.868,0.021,11.809,0.023,11.843,0.021,12.017,0.225,9.396,
Kepler-430 b,Kepler-430,2129833810615727488,292.8085984,49.5794242,,,,,,,,,,,,,,,13.995,0.052,14.636,0.053,14.27,0.032,13.823,0.042,13.679,0.05,13.8018363794,0.0141354442619296,14.123188531309,0.0279717533052374,13.31898675616,0.025335689421707,14.1676998138428,0.0008759999764151,13.7729997634888,0.0011660000309348,13.6758003234863,0.0052789999172091,13.6590995788574,0.0018690000288188,13.6396999359131,0.0019650000613182,12.743,0.02,12.486,0.023,12.391,0.03,12.418,0.023,12.434,0.021,12.804,,9.802,
Kepler-430 c,Kepler-430,2129833810615727488,292.8085984,49.5794242,,,,,,,,,,,,,,,13.995,0.052,14.636,0.053,14.27,0.032,13.823,0.042,13.679,0.05,13.8018363794,0.0141354442619296,14.123188531309,0.0279717533052374,13.31898675616,0.025335689421707,14.1676998138428,0.0008759999764151,13.7729997634888,0.0011660000309348,13.6758003234863,0.0052789999172091,13.6590995788574,0.0018690000288188,13.6396999359131,0.0019650000613182,12.743,0.02,12.486,0.023,12.391,0.03,12.418,0.023,12.434,0.021,12.804,,9.802,
Kepler-1210 b,Kepler-1210,2128893144058813056,292.8321598,48.2193376,,,,,,,,,,,,,,,,,,,,,,,,,15.553862599986,0.0191646724919888,15.96433508068,0.0592375921562112,14.9779025032426,0.0411705282286564,16.0368995666504,0.0032540000975132,15.5102996826172,0.0031369999051094,15.3516998291016,0.0040690000168979,15.2859001159668,0.0040420000441372,15.2348003387451,0.0043399999849498,14.266,0.028,13.936,0.041,13.833,0.067,13.831,0.024,13.959,0.03,13.26,,9.52,
Kepler-423 b,Kepler-423,2128273225659492608,292.8557189,46.3911883,,,,,,,,,,,,,,,,,,,,,,,,,14.26865882651,0.0183943490877174,14.624705236976,0.0350571179302828,13.74930660851,0.0323446006474992,14.6780004501343,0.0070690000429749,14.2468004226685,0.0033529999200254,14.1128997802734,0.0064570000395178,14.0749998092651,0.0032279998995363,14.0418996810913,0.0067340000532567,13.142,0.023,12.847,0.018,12.779,0.031,12.656,0.024,12.696,0.023,12.649,0.363,9.509,
Kepler-1307 b,Kepler-1307,2128297208757012992,292.8698348,46.7418679,,,,,,,,,,,,,,,,,,,,,,,,,15.369544796494,0.0178917656775387,15.71520148823,0.0497745394147643,14.832314936337,0.0460939443998239,15.7761001586914,0.0021659999620169,15.3583002090454,0.0021120000164955,15.1977996826172,0.0015689999563619,15.1504001617432,0.0028289998881518,15.1155996322632,0.002858999883756,14.171,0.028,13.885,0.032,13.878,0.064,13.819,0.025,13.922,0.031,13.1,,9.168,
Kepler-1323 b,Kepler-1323,2128242611132484736,292.8722515,46.098729,,,,,,,,,,,,,,,12.497,0.006,13.044,0.008,12.685,0.029,12.335,0.035,12.216,0.0,12.3369399292,0.012483205386318,12.6197852773,0.0250580283575834,11.89451474102,0.0173683325081536,12.6020002365112,,12.3330001831055,,12.2510004043579,,12.2370004653931,,12.2356004714966,0.0027179999742656,11.387,0.021,11.147,0.017,11.122,0.018,11.087,0.023,11.13,0.021,11.015,0.088,9.601,
Kepler-45 b,Kepler-45,2053562475706063744,292.8729292,41.0641727,,,,,,,,,,,,,,,,,,,,,,,,,15.964753546512,0.0257014796306305,16.9616699727809,0.0685083483624672,14.97980541498,0.0404398537592606,17.336799621582,0.005747000221163,16.1443004608154,0.00529700005427,15.3924999237061,0.0019660000689327,15.0452995300293,0.0002240000030724,14.8664999008179,0.0023660000879317,13.749,0.024,13.077,0.025,12.892,0.03,12.805,0.023,12.838,0.024,12.763,0.447,9.09,
Kepler-82 d,Kepler-82,2125850623586710400,292.8733696,42.9661583,,,,,,,,,,,,,,,15.318,0.044,15.94,0.038,15.532,0.017,15.081,0.03,14.915,0.118,15.12474537038,0.017338355510361,15.542122528287,0.0384642120916567,14.545577634019,0.0341878816557403,15.6263999938965,0.0010209999745711,15.0992002487183,0.0025319999549537,14.9182996749878,0.0023449999280273,14.8597002029419,0.003396000014618,14.8125,0.0023189999628812,13.879,0.024,13.527,0.028,13.518,0.048,13.42,0.024,13.48,0.029,12.906,,9.215,
Kepler-82 b,Kepler-82,2125850623586710400,292.8733696,42.9661583,,,,,,,,,,,,,,,15.318,0.044,15.94,0.038,15.532,0.017,15.081,0.03,14.915,0.118,15.12474537038,0.017338355510361,15.542122528287,0.0384642120916567,14.545577634019,0.0341878816557403,15.6263999938965,0.0010209999745711,15.0992002487183,0.0025319999549537,14.9182996749878,0.0023449999280273,14.8597002029419,0.003396000014618,14.8125,0.0023189999628812,13.879,0.024,13.527,0.028,13.518,0.048,13.42,0.024,13.48,0.029,12.906,,9.215,
Kepler-82 e,Kepler-82,2125850623586710400,292.8733696,42.9661583,,,,,,,,,,,,,,,15.318,0.044,15.94,0.038,15.532,0.017,15.081,0.03,14.915,0.118,15.12474537038,0.017338355510361,15.542122528287,0.0384642120916567,14.545577634019,0.0341878816557403,15.6263999938965,0.0010209999745711,15.0992002487183,0.0025319999549537,14.9182996749878,0.0023449999280273,14.8597002029419,0.003396000014618,14.8125,0.0023189999628812,13.879,0.024,13.527,0.028,13.518,0.048,13.42,0.024,13.48,0.029,12.906,,9.215,
Kepler-82 c,Kepler-82,2125850623586710400,292.8733696,42.9661583,,,,,,,,,,,,,,,15.318,0.044,15.94,0.038,15.532,0.017,15.081,0.03,14.915,0.118,15.12474537038,0.017338355510361,15.542122528287,0.0384642120916567,14.545577634019,0.0341878816557403,15.6263999938965,0.0010209999745711,15.0992002487183,0.0025319999549537,14.9182996749878,0.0023449999280273,14.8597002029419,0.003396000014618,14.8125,0.0023189999628812,13.879,0.024,13.527,0.028,13.518,0.048,13.42,0.024,13.48,0.029,12.906,,9.215,
Kepler-1843 b,Kepler-1843,2053569485093626752,292.8852302,41.279169,,,,,,,,,,,,,,,13.088,0.033,13.997,0.019,13.488,0.023,12.844,0.052,12.706,0.065,12.89936895222,0.013263585839046,13.31920274517,0.0257255422736473,12.31591520768,0.0172235322378571,13.4840002059937,,12.9490003585815,,12.7290000915527,,12.621000289917,,12.5750999450684,0.006972000002861,11.606,0.021,11.214,0.02,11.141,0.018,11.113,0.023,11.151,0.021,10.936,0.09,9.241,
Kepler-1845 b,Kepler-1845,2052257355406092160,292.9016226,38.297032,,,,,,,,,,,,,,,,,,,,,,,,,15.7352483957,0.0196910410359459,16.293935167565,0.051075769630767,15.029002818572,0.0404433267372271,16.478099822998,0.0019310000352561,15.7013998031616,0.0044209999032318,15.414999961853,0.0030920000281184,15.2804002761841,0.0092120002955198,15.2003002166748,0.0053829997777938,14.175,0.025,13.66,0.028,13.585,0.042,13.536,0.026,13.641,0.033,12.821,,8.823,
Kepler-241 c,Kepler-241,2053551068272937088,292.9131121,41.0609786,,,,,,,,,,,,,,,,,,,16.328,0.011,15.285,0.062,15.054,0.044,15.384476533055,0.030444401736658,16.004087637209,0.0529720540027939,14.597013071562,0.034732453444647,16.2362995147705,0.0021840000990778,15.3534002304077,0.0026320000179112,14.9914999008179,0.0028520000632852,14.816499710083,0.0019980000797659,14.6866998672485,0.0052149998955428,13.608,0.026,13.064,0.025,12.881,0.033,12.858,0.023,12.897,0.025,12.592,0.389,9.079,
Kepler-241 b,Kepler-241,2053551068272937088,292.9131121,41.0609786,,,,,,,,,,,,,,,,,,,16.328,0.011,15.285,0.062,15.054,0.044,15.384476533055,0.030444401736658,16.004087637209,0.0529720540027939,14.597013071562,0.034732453444647,16.2362995147705,0.0021840000990778,15.3534002304077,0.0026320000179112,14.9914999008179,0.0028520000632852,14.816499710083,0.0019980000797659,14.6866998672485,0.0052149998955428,13.608,0.026,13.064,0.025,12.881,0.033,12.858,0.023,12.897,0.025,12.592,0.389,9.079,
Kepler-274 b,Kepler-274,2052307864222921088,292.9227926,38.4772173,,,,,,,,,,,,,,,,,,,,,,,,,15.02096538851,0.0162131764368241,15.40962084671,0.0386836728226722,14.461124425401,0.0313762801420849,15.4854001998901,0.0023109999019652,15.0100002288818,0.0025440000463277,14.8360004425049,0.0021550001110881,14.7672004699707,0.0036120000295341,14.7129001617432,0.0026630000211298,13.773,0.024,13.458,0.025,13.456,0.039,13.373,0.024,13.445,0.031,13.028,0.514,9.236,
Kepler-274 c,Kepler-274,2052307864222921088,292.9227926,38.4772173,,,,,,,,,,,,,,,,,,,,,,,,,15.02096538851,0.0162131764368241,15.40962084671,0.0386836728226722,14.461124425401,0.0313762801420849,15.4854001998901,0.0023109999019652,15.0100002288818,0.0025440000463277,14.8360004425049,0.0021550001110881,14.7672004699707,0.0036120000295341,14.7129001617432,0.0026630000211298,13.773,0.024,13.458,0.025,13.456,0.039,13.373,0.024,13.445,0.031,13.028,0.514,9.236,
Kepler-110 b,Kepler-110,2128925579652377472,292.9291693,48.6028303,,,,,,,,,,,,,,,13.1,0.079,13.69,0.117,13.344,0.105,13.03,0.163,12.858,0.074,12.89137534956,0.0153512534175845,13.18578642159,0.0348691503278294,12.43709519237,0.0194377802689144,13.3100004196167,,12.9820003509521,,12.8590002059937,,12.8140001296997,,12.7856998443604,0.0032399999909102,11.919,0.021,11.658,0.019,11.623,0.019,11.561,0.023,11.594,0.021,11.293,0.082,9.74,
Kepler-110 c,Kepler-110,2128925579652377472,292.9291693,48.6028303,,,,,,,,,,,,,,,13.1,0.079,13.69,0.117,13.344,0.105,13.03,0.163,12.858,0.074,12.89137534956,0.0153512534175845,13.18578642159,0.0348691503278294,12.43709519237,0.0194377802689144,13.3100004196167,,12.9820003509521,,12.8590002059937,,12.8140001296997,,12.7856998443604,0.0032399999909102,11.919,0.021,11.658,0.019,11.623,0.019,11.561,0.023,11.594,0.021,11.293,0.082,9.74,
HATS-65 b,HATS-65,6766134630213144704,292.9397825,-26.7402021,,,16.9135,0.0252,,,,,,,,,,,12.488,0.014,13.08,0.022,12.74,0.018,12.349,0.027,12.118,0.086,12.37063610216,0.0188074936767884,12.66513354025,0.0355513936490586,11.91253584977,0.0200283499140539,12.8590002059937,,12.5150003433228,,12.3780002593994,,12.3140001296997,,12.2334995269775,0.0023560000117868,11.405,0.023,11.145,0.025,11.095,0.023,10.984,0.023,11.025,0.02,11.142,0.194,8.279,
Kepler-1577 b,Kepler-1577,2128481789271221632,292.9552704,47.5730433,,,,,,,,,,,,,,,15.52,0.0,16.545,0.0,16.121,0.028,15.009,0.0,14.804,0.0,15.041634748353,0.023272893288373,15.618792510418,0.0564039669948947,14.322429846616,0.0447702284469461,15.8203001022339,0.0028540000785142,15.0060997009277,0.0022780001163482,14.700400352478,0.0019259999971836,14.5761995315552,0.0032289999071508,14.480899810791,0.0039920001290738,13.491,0.024,12.936,0.027,12.862,0.031,12.79,0.023,12.85,0.023,13.123,0.496,9.551,0.511
Kepler-1986 b,Kepler-1986,2125848733801094912,292.9582727,42.8548909,,,,,,,,,,,,,,,15.773,0.006,16.301,0.011,15.922,0.008,15.54,0.0,15.318,0.071,15.7054473185,0.0205944611884988,16.1307410909907,0.0482461886024404,15.104510105825,0.0374194199661753,16.2250995635986,0.0033569999504834,15.686900138855,0.0019660000689327,15.4834003448486,0.0016969999996945,15.4028997421265,0.002862999914214,15.3338003158569,0.0028359999414533,14.386,0.03,13.914,0.049,13.908,0.057,13.845,0.028,13.902,0.035,12.347,,9.122,
Kepler-717 b,Kepler-717,2125888419299436800,292.9655071,43.346345,,,,,,,,,,,,,,,16.007,0.0,16.607,0.058,16.282,0.0,15.734,0.0,,,15.6132790067,0.0191254331491735,15.987470000209,0.0460034636162106,15.062251012259,0.0382566033633508,16.0571002960205,0.0015630000270903,15.6103000640869,0.006258999928832,15.4377002716064,0.0037289999891072,15.3628997802734,0.0049270000308752,15.3155002593994,0.0034960000775754,14.43,0.034,13.966,0.043,13.996,0.06,13.891,0.027,13.971,0.034,13.134,,9.011,
Kepler-1312 b,Kepler-1312,2053550106200274688,292.9712801,41.0357494,,,,,,,,,,,,,,,12.54,0.042,13.29,0.03,12.843,0.03,12.319,0.062,12.248,0.077,12.3700183875,0.0182431088787829,12.72090049795,0.0386631044565553,11.8529606527,0.0325674437202174,13.0290002822876,,12.5530004501343,,12.3730001449585,,12.2950000762939,,12.1570997238159,0.0023479999508708,11.323,0.021,10.947,0.022,10.907,0.019,10.873,0.021,10.904,0.018,10.932,0.09,8.708,
Kepler-1312 c,Kepler-1312,2053550106200274688,292.9712801,41.0357494,,,,,,,,,,,,,,,12.54,0.042,13.29,0.03,12.843,0.03,12.319,0.062,12.248,0.077,12.3700183875,0.0182431088787829,12.72090049795,0.0386631044565553,11.8529606527,0.0325674437202174,13.0290002822876,,12.5530004501343,,12.3730001449585,,12.2950000762939,,12.1570997238159,0.0023479999508708,11.323,0.021,10.947,0.022,10.907,0.019,10.873,0.021,10.904,0.018,10.932,0.09,8.708,
Kepler-1573 b,Kepler-1573,2129820582115829504,292.9883129,49.4849664,,,,,,,,,,,,,,,15.434,0.137,16.023,0.04,15.652,0.022,15.224,0.016,15.188,0.232,15.159072939581,0.0186873764516333,15.499530152189,0.0424398122008174,14.637777381274,0.0342343248690847,15.5425996780396,0.0038379998877644,15.1373996734619,0.003402000060305,14.9919996261597,0.0025410000234842,14.9644002914429,0.0020010001026094,14.9105997085571,0.0027260000351816,14.021,0.028,13.68,0.028,13.677,0.054,13.602,0.025,13.6,0.028,12.768,,9.772,
Kepler-733 b,Kepler-733,2128047069862606208,293.0181882,45.9147063,,,,,,,,,,,,,,,,,,,,,,,,,15.38250314973,0.0165620191292888,15.82394182773,0.0512858599781756,14.776193749749,0.0410585475282165,15.9237003326416,0.0028450000099837,15.3442001342773,0.0028230000752955,15.1442003250122,0.0022780001163482,15.0705995559692,0.0021039999555796,15.0024003982544,0.0033170001115649,14.141,0.032,13.726,0.038,13.648,0.044,13.551,0.025,13.616,0.029,12.334,,9.544,
Kepler-217 b,Kepler-217,2128268380936413568,293.0377331,46.2775223,,,,,,,,,,,,,,,13.219,0.016,13.705,0.008,13.391,0.042,13.169,0.035,13.067,0.006,13.10741138814,0.0158705731421218,13.3380340912,0.0246386003732601,12.73080771149,0.0207360653942523,13.4320001602173,,13.2580003738403,,13.1890001296997,,13.1101999282837,0.0031109999399632,13.1155996322632,0.0032039999496191,12.319,0.022,12.176,0.024,12.103,0.024,12.054,0.022,12.064,0.022,12.224,0.252,9.251,
Kepler-217 d,Kepler-217,2128268380936413568,293.0377331,46.2775223,,,,,,,,,,,,,,,13.219,0.016,13.705,0.008,13.391,0.042,13.169,0.035,13.067,0.006,13.10741138814,0.0158705731421218,13.3380340912,0.0246386003732601,12.73080771149,0.0207360653942523,13.4320001602173,,13.2580003738403,,13.1890001296997,,13.1101999282837,0.0031109999399632,13.1155996322632,0.0032039999496191,12.319,0.022,12.176,0.024,12.103,0.024,12.054,0.022,12.064,0.022,12.224,0.252,9.251,
Kepler-217 c,Kepler-217,2128268380936413568,293.0377331,46.2775223,,,,,,,,,,,,,,,13.219,0.016,13.705,0.008,13.391,0.042,13.169,0.035,13.067,0.006,13.10741138814,0.0158705731421218,13.3380340912,0.0246386003732601,12.73080771149,0.0207360653942523,13.4320001602173,,13.2580003738403,,13.1890001296997,,13.1101999282837,0.0031109999399632,13.1155996322632,0.0032039999496191,12.319,0.022,12.176,0.024,12.103,0.024,12.054,0.022,12.064,0.022,12.224,0.252,9.251,
Kepler-586 b,Kepler-586,2126537234238972544,293.0571982,45.5511266,,,,,,,,,,,,,,,14.669,0.006,15.363,0.018,14.91,0.029,14.364,0.035,14.175,0.059,14.399990629931,0.013843067454443,14.82233568911,0.0373553546332308,13.82112314764,0.0283202826510564,14.8999996185303,0.0017790000420063,14.3596000671387,0.0024729999713599,14.1907997131348,0.0005660000024363,14.1344995498657,0.0012440000427886,14.0846004486084,0.0036379999946802,13.247,0.024,12.865,0.024,12.742,0.036,12.693,0.022,12.736,0.023,12.505,,9.17,
Kepler-1071 b,Kepler-1071,2126514556811478144,293.0579794,45.2487472,,,,,,,,,,,,,,,15.823,0.008,16.525,0.241,16.027,0.016,15.504,0.046,,,15.822293020559,0.0330169293090248,16.304707826339,0.0683582022697035,15.164448261516,0.0701780596204685,16.3990001678467,0.0041680000722408,15.7641000747681,0.0025359999854117,15.539999961853,0.0021760000381618,15.4573001861572,0.004323000088334,15.3802003860474,0.005288999993354,14.371,0.038,13.97,0.046,13.775,0.069,13.677,0.026,13.697,0.029,12.949,,9.328,
Kepler-248 c,Kepler-248,2126266823097360000,293.0613138,43.5813577,,,,,,,,,,,,,,,15.358,0.054,16.198,0.041,15.66,0.017,15.061,0.028,14.845,0.07,15.220396949601,0.0180086263224597,15.694276288,0.0446353385472963,14.589972468184,0.0381699950911225,15.8100996017456,0.0041609997861087,15.1784000396729,0.0031010000966489,14.967399597168,0.0018789999885484,14.8731002807617,0.0025690000038594,14.8111000061035,0.004672999959439,13.911,0.026,13.442,0.028,13.357,0.053,13.263,0.023,13.356,0.027,12.513,,9.321,
Kepler-248 b,Kepler-248,2126266823097360000,293.0613138,43.5813577,,,,,,,,,,,,,,,15.358,0.054,16.198,0.041,15.66,0.017,15.061,0.028,14.845,0.07,15.220396949601,0.0180086263224597,15.694276288,0.0446353385472963,14.589972468184,0.0381699950911225,15.8100996017456,0.0041609997861087,15.1784000396729,0.0031010000966489,14.967399597168,0.0018789999885484,14.8731002807617,0.0025690000038594,14.8111000061035,0.004672999959439,13.911,0.026,13.442,0.028,13.357,0.053,13.263,0.023,13.356,0.027,12.513,,9.321,
Kepler-1128 b,Kepler-1128,2053124285963894784,293.063315,39.4034052,,,,,,,,,,,,,,,,,,,,,,,,,15.673920560363,0.0183649172608144,16.112876609997,0.0479468431373622,15.068531828211,0.0388901498987604,16.2311992645264,0.0038330000825226,15.6561002731323,0.0032409999985247,15.4422998428345,0.0030660000629723,15.3699998855591,0.0055780000984668,15.3044996261597,0.0032699999865144,14.383,0.029,14.012,0.032,13.896,0.061,13.794,0.024,13.956,0.032,12.295,,9.288,
Kepler-1916 b,Kepler-1916,2128907162832189056,293.0705754,48.387679,,,,,,,,,,,,,,,16.028,0.0,,,16.633,0.044,15.888,0.0,,,15.789928221521,0.0197456160480292,16.11503190886,0.053900420554285,15.283915615079,0.050310999869347,16.1667995452881,0.0046839998103678,15.768500328064,0.0043480000458657,15.641900062561,0.0024830000475049,15.6084995269775,0.0031149999704212,15.5950002670288,0.0032490000594407,14.756,0.034,14.298,0.051,14.365,0.094,14.222,0.025,14.313,0.034,13.327,0.503,9.67,
Kepler-1002 b,Kepler-1002,2077837115462974080,293.0794629,43.073677,,,,,,,,,,,,,,,11.79,0.019,12.239,0.023,11.901,0.005,11.647,0.046,11.528,0.027,11.67721104285,0.0341339174369438,11.92452566411,0.0249267492439333,11.1872746379,0.0166489793619705,12.9858999252319,0.0502079986035824,12.4715003967285,0.0740180015563965,14.2039003372192,0.0013989999424666,15.0452995300293,0.0040970002301037,12.8450002670288,0.0013409999664872,10.689,0.02,10.449,0.017,10.374,0.021,10.313,0.022,10.356,0.021,10.192,0.053,8.753,
Kepler-850 b,Kepler-850,2128927297638946176,293.0844515,48.5753645,,,,,,,,,,,,,,,15.738,0.056,16.385,0.068,15.98,0.024,15.483,0.019,15.417,0.089,15.41577277938,0.0181094064801427,15.7529271724372,0.0508268147066118,14.91016243902,0.0441171919928329,15.8031997680664,0.0027199999894946,15.4003000259399,0.0049729999154806,15.2720003128052,0.0012540000025183,15.2334003448486,0.000666000007186,15.2080001831055,0.0045440001413226,14.372,0.031,14.076,0.047,13.987,0.063,13.973,0.024,14.021,0.031,13.153,,9.824,
Kepler-758 d,Kepler-758,2053552270863859712,293.0846115,41.1354049,,,,,,,,,,,,,,,,,,,,,,,,,14.314447970667,0.0169514857448945,14.590953712224,0.0344799316238194,13.880793091482,0.0282810251032133,14.6352996826172,0.0023139999248087,14.3175001144409,0.0030539999715983,14.2489995956421,0.0052410000935196,14.2377004623413,0.0034700001124292,14.2140998840332,0.0053019998595118,13.37,0.023,13.146,0.025,13.11,0.035,13.053,0.022,13.087,0.024,12.45,,9.297,
Kepler-758 b,Kepler-758,2053552270863859712,293.0846115,41.1354049,,,,,,,,,,,,,,,,,,,,,,,,,14.314447970667,0.0169514857448945,14.590953712224,0.0344799316238194,13.880793091482,0.0282810251032133,14.6352996826172,0.0023139999248087,14.3175001144409,0.0030539999715983,14.2489995956421,0.0052410000935196,14.2377004623413,0.0034700001124292,14.2140998840332,0.0053019998595118,13.37,0.023,13.146,0.025,13.11,0.035,13.053,0.022,13.087,0.024,12.45,,9.297,
